id	Non-malignant	Non-malignant	Claudin-low	Non-malignant	Claudin-low	Non-malignant	Claudin-low	Claudin-low	Claudin-low	Non-malignant	Claudin-low
ENSG00000234062.6	0.862889955	0.476234179	1.360976553	0.548121409	0.774727168	0.364643114	0.867100488	1.078409581	1.238374231	0.371563556	0.951657876
ENSG00000078804.11	0.940007258	1.905088155	2.623943692	1.327075001	2.265921109	1.432700734	2.527327366	2.43798973	1.695615609	1.60341984	2.242835089
ENSG00000149177.11	1.026041596	0.231111721	1.583093937	0.524728529	3.039270576	1.809926773	2.968361077	2.528125769	2.026831591	0.277631737	1.95586048
ENSG00000187957.7	3.771150447	2.799108932	1.360976553	3.783962335	0.113328685	4.454114711	0.067658648	0.828551818	0.405465108	2.046401688	2.863913699
ENSG00000169242.10	3.695855068	4.69701984	0.858661619	3.695110004	1.971299383	3.898532415	2.517696473	2.439734931	3.456316681	4.07261007	0.982078472
ENSG00000060656.18	3.837730401	4.198103797	1.190887565	3.897315377	1.867176109	3.612268352	0.336472237	0.207014169	3.480624515	4.281930018	1.693779061
ENSG00000056972.17	2.889816048	3.468544455	1.098612289	3.390473418	2.343727036	3.569814347	2.1690537	1.654411278	3.020424886	3.438493166	2.065596135
ENSG00000143515.15	2.352327185	0.009950331	3.837514953	1.156881197	2.742773637	0.88376754	2.512846018	3.303216973	2.922623802	0.182321557	3.58407434
ENSG00000111012.8	1.510721939	1.740466175	1.118414916	2.880882432	1.115141591	2.088153482	0.815364813	0.88376754	0.570979547	2.043814364	0.392042088
ENSG00000167642.11	6.174723165	6.048529901	0.832909123	5.87737157	5.677541163	6.011365209	1.437462648	0.565313809	1.560247668	5.700276335	1.193922468
ENSG00000077684.14	1.752672081	1.735189118	3.499533282	2.095560924	2.375835555	1.865629318	2.950211758	2.757475084	3.634423268	2.536866389	2.744703519
ENSG00000170629.13	1.088561953	0.371563556	1.86872051	0.667829373	1.40854497	0.989541194	1.437462648	1.202972304	2.009555414	0.746687947	2.51041194
ENSG00000106003.11	3.226843995	3.533686565	1.214912744	2.202764758	2.361796953	2.264883226	1.558144618	1.495148766	0.444685821	2.877511642	0.891998039
ENSG00000166881.8	1.921324674	1.740466175	2.321406847	1.937301775	2.446685437	1.358409158	3.25347047	2.423031246	2.586259144	1.501852702	2.039920784
ENSG00000189067.11	4.646408094	5.077171818	2.401525041	4.619861735	3.377587516	4.339249605	3.653770277	2.979094632	4.430340495	4.847331743	3.347444926
ENSG00000153721.16	0.536493371	1.131402111	2.315501318	1.16938136	2.013568798	0.810930216	1.388791241	2.370243741	2.064327904	1.562346305	1.717395054
ENSG00000120055.7	0.698134722	1.510721939	0.385262401	0.797507196	0.058268908	1.1442228	0.039220713	0.113328685	0.3074847	1.495148766	0.131028262
ENSG00000168502.16	1.790091412	1.842135677	4.140591813	1.805004696	3.816392774	1.1442228	3.254628995	3.280159053	1.95586048	1.826160896	2.810004924
ENSG00000157613.9	0.048790164	0.086177696	3.561614103	0	1.853168097	1.261297871	3.19047635	3.65221547	0.770108222	0.58221562	3.800420829
ENSG00000124733.3	3.824938899	3.576550269	4.741796784	3.935934825	4.707997496	4.288539792	4.301494224	4.620945105	4.542443356	4.1765388	4.81023123
ENSG00000187446.10	4.132603274	4.368941395	3.760036648	3.861571462	3.496507561	4.126327608	3.291010423	3.377246161	3.595941458	3.909620121	2.733717948
ENSG00000135838.12	1.850028377	2.479056236	1.360976553	1.70837786	0.916290732	1.373715579	0.88376754	1.217875709	0.385262401	1.93874166	0.779324877
ENSG00000135679.20	3.775515761	3.578785531	2.460443178	3.820126991	3.007660844	3.684620397	3.385406696	2.706048198	2.314513664	3.099641737	2.174751721
ENSG00000136943.9	4.149936936	4.86190324	0.90016135	2.499795262	1.08180517	4.377893103	2.836150204	2.576421759	1.967112357	3.669186821	0.139761942
ENSG00000065457.9	3.4190373	3.122364924	3.435276695	3.258481079	4.043402083	3.093766014	3.685624161	3.69262244	3.682609841	2.84549061	3.46885603
ENSG00000175984.13	1.01523068	1.652497402	0.131028262	1.16315081	0.693147181	1.199964783	0.985816795	0.139761942	0.336472237	0.916290732	0.431782416
ENSG00000108395.12	2.115049969	2.09679018	3.26308408	2.200552367	3.105483138	2.091864062	2.892591515	2.49732917	2.536074936	1.993338843	2.48906466
ENSG00000135541.19	1.033184483	1.098612289	1.95160817	1.790091412	1.827769907	0.647103242	2.691243083	2.142416341	2.32532458	0.940007258	1.638996715
ENSG00000173210.18	4.134526352	4.159039321	1.975468951	3.740285242	2.329227024	4.587209861	0.530628251	0.343589704	0.364643114	3.457892725	3.394843908
ENSG00000163393.11	1.857859271	2.233235015	0.678033543	1.528227857	1.2753628	1.068153081	0.139761942	0	0	1.156881197	0.122217633
ENSG00000275066.3	1.978239036	2.161021529	2.352327185	1.81319475	2.324346585	1.859418118	2.592265168	2.119863456	2.172476408	1.736951233	2.302585093
ENSG00000137831.13	2.709382646	2.122261539	4.282896669	2.644755351	3.624074231	2.088153482	2.788092909	3.018471761	3.681603045	2.690564887	3.634951112
ENSG00000056097.14	3.388787362	3.040705639	3.87660306	3.393837027	4.027848571	3.559909073	3.749974553	3.959478947	3.903184057	3.524888854	3.614694556
ENSG00000073712.12	1.808288771	1.658228077	2.960623096	2.251291799	3.647536491	3.406848053	4.338858139	4.234396318	4.050392675	1.759580571	3.849721979
ENSG00000119686.8	0.774727168	1.517322624	0.357674444	1.289232648	0.2390169	1.750937475	1.115141591	0.067658648	0.431782416	1.667706821	0.620576488
ENSG00000248429.4	2.02287119	2.151762203	0	1.717395054	0.086177696	0.727548607	0	0.722705983	0.029558802	1.193922468	0
ENSG00000197128.10	0.019802627	0.494696242	1.906575144	0.708035793	0.760805829	0.737164066	1.87946505	1.578978705	1.539015448	0.717839793	1.064710737
ENSG00000085871.7	3.946424432	3.937105786	0.530628251	4.189806246	2.922085733	3.69162568	2.507971923	0.086177696	0.277631737	2.280339484	0.173953307
ENSG00000187210.11	2.902519892	2.156402583	0.576613364	2.686486023	1.526056303	3.323596136	1.477048724	1.504077397	1.560247668	2.006870849	1.591273942
ENSG00000131873.5	2.33117255	1.89009537	2.858766418	2.35612586	3.135928904	2.755569717	3.052112607	3.855240991	4.150882413	2.156402583	2.995232149
ENSG00000110057.6	3.855664272	3.715764783	3.719408659	3.968592357	2.676903472	4.364753306	2.657458415	2.163323026	2.670002133	3.469167508	1.8017098
ENSG00000123066.6	1.391281903	1.662030363	3.02140002	2.054123734	1.853168097	1.613429934	2.901970894	2.421256623	2.959586827	1.857859271	2.429217744
ENSG00000162607.11	2.382320061	1.759580571	2.179286877	2.48240352	3.173041289	1.876406943	3.817272669	3.518387649	3.433664572	2.161021529	3.261552099
ENSG00000174197.15	1.280933845	0.850150929	1.570697084	1.085189268	1.534714366	0.31481074	2.214846179	1.532556868	2.212660385	0.559615788	1.386294361
ENSG00000197813.5	0.182321557	0	1.427916036	0	0.683096845	0.270027137	1.196948189	1.504077397	1.549687908	0	0.3074847
ENSG00000141622.12	2.154085085	1.1442228	0.039220713	1.214912744	0	1.199964783	0.086177696	0	0.88376754	0.832909123	0.019802627
ENSG00000272787.1	0.887891257	0.139761942	1.156881197	0.392042088	1.181727195	0.470003629	1.355835154	0.806475866	1.115141591	0.364643114	0.850150929
ENSG00000197380.9	0.198850859	0.019802627	0.920282753	0.048790164	0.148420005	0.067658648	0.625938431	0.760805829	1.00063188	0.148420005	0.850150929
ENSG00000079337.14	2.6651427	2.791165108	0.58221562	1.940179474	1.386294361	1.806648082	0.371563556	0.683096845	1.121677562	1.808288771	1.786746927
ENSG00000096746.16	4.836995938	4.130676491	4.970299293	4.658426552	5.095405272	4.609361391	5.557175492	5.399474059	5.320861331	4.107754249	4.991792206
ENSG00000166979.11	2.812410216	2.810606789	0	3.1755507	2.183801557	2.72392355	1.583093937	0.378436436	1.128171091	2.994231147	1.809926773
ENSG00000109332.18	5.453353369	5.379251984	5.087040625	5.576062733	5.287357526	5.64466921	5.016285966	4.810964099	5.318708056	5.535876512	4.701933854
ENSG00000185614.4	3.05305734	2.791778417	0.662687973	2.895359299	1.463255402	1.654411278	0.837247525	0.518793793	1.071583616	3.365570204	2.396985768
ENSG00000106086.17	1.252762968	1.01523068	1.757857918	1.532556868	1.640936579	1.071583616	1.752672081	1.771556762	1.660131027	1.141033005	1.479329227
ENSG00000151240.14	1.199964783	0	2.387844937	0.113328685	1.44926916	0.029558802	3.006177531	1.887069649	0.678033543	0.198850859	1.850028377
ENSG00000112210.10	0.78845736	0.97455964	1.30833282	1.223775432	1.70837786	1.403642999	2.172476408	2.888147063	2.119863456	0.737164066	2.05796251
ENSG00000224959.1	0.157003749	0.09531018	0.463734016	0	0.819779831	0	0.693147181	0.139761942	0.559615788	0	0.896088025
ENSG00000118058.19	2.094330154	2.090628731	2.958030406	1.964311234	2.211565695	1.401182974	2.521720623	2.197224577	2.87807423	1.688249093	2.791165108
ENSG00000158987.18	1.08180517	1.088561953	1.467874348	1.635105659	1.752672081	0.891998039	2.029463172	1.72455072	1.990610328	0.996948635	1.790091412
ENSG00000038358.13	3.854393893	3.156574799	4.432363222	3.434632158	4.073461351	3.400196881	4.065258981	4.085976313	3.751854253	3.213662258	3.844386357
ENSG00000161714.10	5.017677109	5.231963866	3.520460802	4.412434591	4.494126887	4.343025897	3.586292865	3.019936962	2.457877977	5.029718709	3.747855659
ENSG00000267605.4	0.58221562	1.486139696	3.145444547	0.470003629	1.671473303	0.879626748	2.327277706	1.58514522	2.285438934	1.398716881	2.00148
ENSG00000198521.10	0.019802627	0.559615788	1.004301609	0	0.553885113	0.936093359	2.129421474	2.017566138	1.877937165	0	2.037316615
ENSG00000011275.17	2.391511302	1.958685341	3.552486829	2.682390454	2.885359216	2.634044788	3.061988069	3.301377046	3.064791809	2.697326238	3.214064268
ENSG00000183049.11	0.482426149	0.048790164	2.444084655	0.048790164	1.211940974	0.048790164	1.040276712	1.515127233	0.657520003	0.131028262	1.17557333
ENSG00000079482.12	1.2753628	1.458615023	1.378766095	0.698134722	1.752672081	0.819779831	2.150598736	1.595338988	2.272125886	0.708035793	1.752672081
ENSG00000125841.11	1.373715579	0.542324291	4.031759687	0.845868268	3.672495975	3.206398303	4.619368905	4.304200219	3.230804396	0.39877612	4.118223836
ENSG00000177674.14	4.757547866	5.08537164	4.672735372	4.675442239	3.499835352	4.536034447	3.648578157	3.188828904	3.483698603	4.26394668	3.272227
ENSG00000240053.8	1.846878768	2.468099531	3.27978276	2.246014742	3.205587931	2.024193067	3.364533397	2.597491011	2.868466923	1.504077397	2.31944221
ENSG00000149300.8	1.249901736	2.150598736	0.412109651	1.736951233	0.076961041	1.32972401	0	0	0	0.708035793	0
ENSG00000238005.2	0	0	0.727548607	0	0.357674444	0	0.774727168	1.05431203	0.636576829	0	0.21511138
ENSG00000204920.9	0.39877612	0.78845736	1.286474026	0.300104592	1.702928256	1.10856262	1.950186706	1.581038438	1.241268589	0	1.208960346
ENSG00000074935.12	1.488399584	1.444563269	2.633326655	1.342864803	2.1102132	1.460937904	2.206074193	2.48740353	3.040227513	1.547562509	1.743968805
ENSG00000250802.5	0.09531018	0.113328685	1.396244692	0.300104592	0.862889955	0	0.792992516	0.770108222	0.548121409	0.122217633	0.392042088
ENSG00000117385.14	2.974508637	2.256541154	4.420044702	2.904712875	3.786232999	3.54702783	3.983413002	4.392966575	4.233816608	3.335413641	4.059235385
ENSG00000197956.8	8.060006276	7.381726029	6.956450201	7.754202778	7.245491003	8.060761051	7.108743197	5.810781647	7.114639359	8.188314054	6.945975492
ENSG00000189171.12	5.287458623	4.86960922	3.775744987	5.690156731	4.778619164	5.430222437	4.600860914	4.660888675	3.461351304	5.636930168	4.61798769
ENSG00000196656.7	7.214460263	6.938526938	6.109003108	6.975806374	6.839326534	7.402421033	5.537294896	6.349418673	5.484962895	6.75865184	6.186599494
ENSG00000238266.1	1.360976553	2.348514025	0	3.264231527	0.09531018	2.622492313	0.019802627	0	0.482426149	1.403642999	0.641853886
ENSG00000174799.9	1.05431203	0.615185639	1.272565596	1.193922468	1.793424749	0.765467842	1.985130862	1.17557333	1.671473303	0.530628251	1.332366019
ENSG00000167680.14	0.896088025	1.088561953	2.381396273	0.19062036	2.261763098	0.647103242	1.945910149	1.022450928	3.444895237	0.806475866	3.073156171
ENSG00000183010.15	4.095510549	2.732417558	6.682572149	2.833801406	4.669833699	3.295095851	4.427	4.90408889	4.732331332	3.923951576	4.865532448
ENSG00000178078.10	3.643620548	4.194642284	2.324346585	3.518091133	3.256942026	3.877017396	2.308567165	0.524728529	1.763017	3.289893312	1.497388409
ENSG00000185432.11	2.507157259	4.15528286	0.058268908	2.820187701	0.727548607	1.605429891	0.412109651	0.058268908	0.148420005	2.227861547	0.418710335
ENSG00000269680.1	0.746687947	0.770108222	0	0.647103242	0.378436436	1.439835128	0.536493371	0	0.122217633	0.806475866	0
ENSG00000205476.7	3.591266625	3.665610827	2.261763098	2.926382195	2.975529566	3.076851325	2.434490164	2.170195905	2.824350657	3.620332912	2.76757618
ENSG00000136867.9	3.491647285	4.120824195	1.506297154	2.708050201	1.740466175	2.617395833	1.86872051	1.523880024	1.530394705	2.938103161	1.437462648
ENSG00000204519.9	1.184789985	0.867100488	1.635105659	1.472472057	1.72455072	0.959350221	2.009555414	1.669591835	1.302912752	0.947789399	1.576914721
ENSG00000168439.15	4.877484781	4.672454933	5.24201153	5.05834551	5.463153609	4.735759756	5.341616291	5.313895397	5.835979644	4.965637928	5.042198559
ENSG00000141441.14	1.968509981	2.313525033	0.548121409	2.825536897	0.712949808	2.512846018	1.00063188	0.482426149	1.211940974	1.252762968	0.703097511
ENSG00000105499.12	0.593326845	1.118414916	2.16791019	0.760805829	1.202972304	1.235471471	1.430311247	1.398716881	2.041220329	0.712949808	1.667706821
ENSG00000243335.7	0.90825856	1.324418957	2.524928324	1.1442228	1.771556762	0.955511445	1.264126727	2.084429083	1.719188776	1.101940079	1.925707442
ENSG00000072803.16	2.762538386	2.980110893	3.007660844	3.147164977	3.626471994	2.651832521	3.377246161	3.362109993	3.428488242	2.661657162	3.244153632
ENSG00000165244.6	1.355835154	0.548121409	1.40854497	1.451613827	2.079441542	1.184789985	2.214846179	1.909542505	2.036011984	1.252762968	2.093097868
ENSG00000166848.5	2.885359216	2.724579503	3.15572301	2.848970892	3.456001174	2.63905733	3.272606147	3.160398895	3.223664342	2.318458442	2.885359216
ENSG00000035403.15	3.665610827	3.272227	4.436041223	3.662535479	4.435922789	3.595392611	4.591578232	4.824386034	3.963096276	3.968592357	5.551563262
ENSG00000018510.11	2.048982334	1.662030363	3.215269329	1.953027617	2.419478844	1.893111963	2.780060737	1.968509981	2.601207105	1.439835128	2.539236994
ENSG00000141002.17	4.303929949	4.305685401	5.108548145	4.398391989	4.634437684	4.31602037	4.45213555	4.606069781	4.730392151	4.088996956	4.666171208
ENSG00000042445.12	3.89914038	4.459797533	3.671224519	3.69535842	3.3130945	3.978933711	2.904712875	2.518502599	3.203152864	3.717223927	3.244153632
ENSG00000178654.11	0.708035793	0.959350221	0	1.071583616	0.19062036	0.587786665	0.322083499	0.371563556	0	0.463734016	0.277631737
ENSG00000078114.17	2.212660385	2.504709277	0.21511138	1.83736998	0.076961041	1.229640551	0.412109651	0.009950331	0.09531018	0.978326123	0.019802627
ENSG00000135480.13	8.076829138	6.394526771	1.172482137	7.177667906	5.823193814	7.532570084	6.22669476	2.801540544	2.124653885	7.899835996	2.714032273
ENSG00000136689.17	2.143589362	4.315619702	0	1.623340818	0	3.795489189	0	0	0	4.126004715	0.717839793
ENSG00000116127.16	0.924258902	0.841567186	1.729884066	1.368639426	1.673351238	1.199964783	1.991975516	1.822935087	1.786746927	1.545432582	2.068127782
ENSG00000165006.12	3.258865473	3.470412451	2.876385516	3.396854632	3.052585085	3.697343533	2.679650727	3.419691964	2.867898902	3.863252841	2.890371758
ENSG00000198689.8	1.695615609	1.931521412	2.115049969	1.627277831	2.123458427	1.791759469	1.947337701	2.587011873	2.323367632	1.860974538	2.117459609
ENSG00000228412.5	0	0	0.488580015	0	0.928219303	0.048790164	0.854415328	0.722705983	0.609765572	0	0.09531018
ENSG00000188732.9	0.157003749	0.067658648	2.2300144	0.262364264	1.633154439	0.500775288	1.335001067	0.963174318	0.824175443	0.173953307	0.810930216
ENSG00000005249.11	0.029558802	0.019802627	0.985816795	0.058268908	1.040276712	0.31481074	1.043804052	0.3074847	0.667829373	0	0.343589704
ENSG00000188612.10	4.38489751	4.254477314	4.582515495	4.26394668	5.122415162	4.053001599	5.374213026	4.946843161	5.727791927	3.910021003	4.516994495
ENSG00000211454.12	0.482426149	0.113328685	0.559615788	0.058268908	0.444685821	0	0.548121409	0.392042088	0.737164066	0	0.783901544
ENSG00000147036.10	0.512823626	0.797507196	0.148420005	0.329303747	0	0.837247525	0.039220713	0	0.048790164	0.932164081	0.09531018
ENSG00000165804.14	3.650658241	4.251205851	2.100468909	4.017283516	2.270061901	2.539236994	0.565313809	2.62756295	1.486139696	4.071246511	2.798500104
ENSG00000070731.8	3.154870495	5.104611251	0.405465108	2.72392355	0.463734016	2.116255515	0.727548607	0.104360015	0.246860078	2.820187701	0.086177696
ENSG00000156509.12	0.3074847	0.2390169	0.392042088	0.285178942	1.750937475	0.058268908	1.332366019	1.08180517	1.386294361	0.182321557	0.858661619
ENSG00000111907.19	3.564449376	5.083885756	0.647103242	3.947390149	0.336472237	4.322409318	1.684545385	3.104586678	3.237501289	4.027135813	2.387844937
ENSG00000174136.10	1.74745921	1.576914721	3.417398761	1.710187816	3.262318383	1.358409158	2.047692843	3.182626692	2.287471455	1.974081026	3.908817874
ENSG00000175793.11	6.524853689	7.029379816	1.01523068	6.344776342	4.619763188	6.676100611	0.457424847	0.343589704	3.940804807	7.06303104	4.744149213
ENSG00000123485.10	3.632309103	2.583242551	4.948121389	3.395849775	4.676746384	2.210469804	4.268157804	3.528417232	4.783985603	3.26499576	3.968403339
ENSG00000159314.10	3.333275365	3.385406696	2.190535589	2.804571768	2.895911938	4.017643487	1.517322624	0.165514438	0.431782416	3.026746327	0.951657876
ENSG00000138029.12	4.217004575	4.94178527	3.096934154	4.774490931	3.875981234	4.406475315	3.665098925	3.453157121	4.292648824	4.148990563	3.339676525
ENSG00000100422.12	2.519308077	1.776645831	3.219275745	2.342766883	3.369706715	2.833213344	3.737193314	3.157000421	3.387774361	2.782539053	3.574309999
ENSG00000196924.13	6.084704403	5.471934483	6.605135526	5.573901554	6.210359084	6.12896306	6.60514906	7.222843353	6.26206404	5.99381179	6.9144528
ENSG00000233493.3	1.427916036	1.854734268	0.806475866	1.17557333	0.904218151	0.850150929	0	0.457424847	0.636576829	1.366091654	0.131028262
ENSG00000177106.13	5.53520602	5.760446322	2.164471791	4.833420675	4.768903378	4.48311554	2.283402274	0.067658648	1.047318994	4.360802998	2.068127782
ENSG00000109107.12	3.975936331	3.16674007	0.802001585	2.382320061	3.550191934	3.296577333	0.951657876	0.165514438	0.631271777	4.404643925	0.662687973
ENSG00000057294.12	3.154870495	2.421256623	0.246860078	3.081451149	3.097385927	2.933324813	0.148420005	0	0.576613364	3.241810796	0.058268908
ENSG00000219665.7	0.198850859	0.463734016	2.638342789	0.688134639	2.575661013	1.935859813	2.465553921	2.363680192	3.02140002	1.32972401	2.079441542
ENSG00000127481.13	3.492256113	3.162517091	4.592490133	3.087855562	4.842374421	2.677590994	4.190412031	3.27752202	4.395682961	3.620600613	4.189048498
ENSG00000147642.15	1.665818246	2.565718293	0.576613364	2.202764758	1.981001469	1.885553349	0.879626748	0	1.319085611	2.975529566	0.378436436
ENSG00000008294.19	2.742773637	2.899221373	4.153870542	2.98214032	3.354804342	3.223266173	4.224202549	3.241419789	3.90499839	2.708716646	3.399529325
ENSG00000176396.9	1.750937475	1.701105101	2.043814364	1.774952351	2.498973907	1.568615918	1.906575144	2.233235015	1.826160896	1.528227857	2.189416395
ENSG00000134504.11	3.446489371	3.974246349	1.805004696	3.938664936	2.112634509	2.969388298	2.960105096	3.064325065	2.959068289	3.67478053	2.285438934
ENSG00000253712.1	0.165514438	0	1.068153081	0.343589704	0.657520003	0	1.211940974	0.565313809	1.528227857	0	2.105352923
ENSG00000081087.13	1.085189268	1.891604804	2.951780386	1.888583654	2.091864062	2.412335957	2.951780386	3.124125488	2.781300663	1.633154439	3.135059339
ENSG00000107262.15	3.63758616	4.624972813	3.135494216	4.153399325	3.491647285	3.914220589	3.066190737	3.595392611	2.802754137	4.417031744	3.611458307
ENSG00000182379.9	1.465567542	0.641853886	1.662030363	0.819779831	2.317473705	0.198850859	1.595338988	2.315501318	1.845300236	1.211940974	1.931521412
ENSG00000142871.14	3.951820475	3.141994781	5.461073768	4.139955073	6.671817732	4.02820476	6.194160463	6.656147951	3.724729107	3.48553853	6.220769081
ENSG00000125484.10	2.051556338	1.719188776	2.862200881	2.008214032	2.320425011	1.742219024	2.988707659	2.854168709	2.2300144	2.159868791	2.263844265
ENSG00000143217.8	1.348073148	3.345332249	0.262364264	1.545432582	0	3.128951117	0.139761942	0	0.09531018	2.932792474	0.019802627
ENSG00000162733.15	0.21511138	0.029558802	4.567052864	0.254642218	0.262364264	0.688134639	3.410157123	3.083285171	3.79503965	0	3.348148161
ENSG00000263563.4	0.451075619	0.476234179	1.078409581	0.482426149	2.116255515	0.113328685	1.01523068	1.05431203	1.568615918	0.2390169	0.765467842
ENSG00000177990.10	0.418710335	0	1.648658626	0.553885113	0.615185639	0.378436436	1.690095815	0.78845736	1.291983682	0.457424847	1.033184483
ENSG00000169583.12	1.745715531	2.528923535	0.476234179	1.124929597	1.033184483	1.989243274	0	0	0	3.301745303	0.350656872
ENSG00000196576.13	4.646983689	4.654912278	3.797509619	4.275276265	4.140273494	4.9868889	4.300816579	3.57037741	3.928683446	4.415582293	4.134366237
ENSG00000065621.13	3.804660487	3.352007137	1.269760545	3.378269877	0.982078472	3.667911148	2.424802726	0.048790164	2.966303463	3.38065448	0.615185639
ENSG00000103245.12	3.682861382	3.357245494	2.521720623	3.1755507	2.7631695	3.349904087	2.734367509	2.955951404	2.018895042	3.306886702	3.087399462
ENSG00000131885.15	0.463734016	1.605429891	0	0.955511445	0	0.982078472	0	0	0.262364264	1.128171091	0
ENSG00000228223.2	0.182321557	0.783901544	0.966983846	0.712949808	0.683096845	0.425267735	2.068127782	1.701105101	1.927164106	0.173953307	1.425515074
ENSG00000267041.4	0.048790164	0.198850859	0.500775288	0.104360015	2.187174241	0.173953307	2.142416341	1.526056303	1.300191662	0.207014169	0.970778917
ENSG00000113575.8	4.543294782	4.317354771	5.242857509	4.664476292	4.892001897	4.094511215	4.99518319	5.13996621	4.656908381	4.5611138	4.783818337
ENSG00000169129.13	3.570658823	1.366091654	0.494696242	2.211565695	0.792992516	2.562638998	0.688134639	0.722705983	0.19062036	2.006870849	0.019802627
ENSG00000085415.14	3.404857342	2.958549482	4.614129927	3.61199841	4.23236586	3.537475	4.192076051	3.748326913	4.101816577	3.413784497	3.605497845
ENSG00000229618.1	0.277631737	0.336472237	1.160020917	0.182321557	1.232560261	0	1.388791241	0.277631737	1.071583616	0	1.975468951
ENSG00000078237.5	3.358289881	3.007166651	1.562346305	2.68716699	2.349468679	2.631169157	2.513656063	2.113842968	2.610804817	3.308716529	1.87946505
ENSG00000119906.10	2.149433913	1.8017098	2.651832521	1.830980182	2.661657162	1.601405741	2.227861547	2.547881449	2.596746132	1.226712291	2.042518188
ENSG00000197050.9	0	0.444685821	1.483874689	1.181727195	1.172482137	0.553885113	1.581038438	1.864080131	1.719188776	0.104360015	0.943905899
ENSG00000119729.9	2.277267285	2.212660385	4.072439727	2.386006701	2.725890119	2.653241965	3.375879574	2.943912525	3.888549649	2.526528324	3.253856794
ENSG00000198807.11	2.42568729	2.318458442	1.141033005	2.106570209	0.963174318	2.375835555	0.086177696	1.704748092	0.223143551	2.115049969	1.654411278
ENSG00000159885.12	0.431782416	0.364643114	1.62924054	0.518793793	1.646733697	0.963174318	1.617406082	1.184789985	1.160020917	0	0.593326845
ENSG00000104332.10	3.574029612	4.037068494	0.029558802	4.066287964	0.019802627	3.398192873	0.819779831	3.847804433	1.057790294	3.780546643	0.604315967
ENSG00000065308.4	1.510721939	1.644805056	2.647592232	1.363537374	3.986388087	2.3580198	2.551786179	4.231930225	2.234306252	1.160020917	4.294697025
ENSG00000198034.9	7.21610725	7.248041661	6.090653558	7.116215557	6.984975546	7.254842406	6.582994198	6.834173322	6.348859232	7.109053959	6.165333817
ENSG00000259612.1	0.463734016	0.662687973	0.405465108	0.732367894	0.518793793	0.746687947	0.418710335	0.329303747	0.512823626	0.678033543	0.254642218
ENSG00000018408.13	3.230409061	2.279316466	4.463491408	2.822568655	3.65790465	3.369706715	5.108124915	3.912822686	4.914638212	3.654805474	3.926517452
ENSG00000030419.15	1.871802177	1.686398954	0.936093359	1.337629189	0.717839793	1.623340818	0.698134722	1.172482137	0.009950331	1.283707772	1.131402111
ENSG00000182318.5	0.90016135	0.989541194	1.283707772	0.993251773	1.249901736	1.050821625	1.558144618	1.302912752	1.196948189	0.955511445	1.768149604
ENSG00000270885.1	0.810930216	0.891998039	1.663926098	1.098612289	0.824175443	0.604315967	2.524928324	2.894253105	2.437115986	0.223143551	2.05796251
ENSG00000133112.15	7.66017558	7.737097177	6.406582912	8.016007619	7.19130131	7.69151526	6.766237797	6.801449873	7.559330184	7.531337996	6.213006817
ENSG00000162302.11	4.924205566	4.634146294	4.137723286	4.467286479	4.35105183	4.693638834	3.694612986	4.05161102	4.157788735	4.758663507	4.563827222
ENSG00000162702.7	1.948763218	1.481604541	2.52332576	2.071913275	2.249184316	1.736951233	2.472327868	3.016024977	2.804571768	1.5518088	1.902107526
ENSG00000261934.2	0.029558802	0.385262401	0.553885113	0.086177696	0.254642218	0.231111721	0.457424847	0.867100488	0.746687947	0.076961041	0.928219303
ENSG00000010256.9	5.908626269	6.110824117	5.469367303	6.03260649	5.514355736	5.867459067	5.550087247	5.371707224	6.022817855	6.005909712	5.473572347
ENSG00000187994.12	1.814824742	2.206074193	0.871293366	1.278152203	0.425267735	2.361796953	0.343589704	0.058268908	0.652325186	1.004301609	0.371563556
ENSG00000130962.16	1.597365331	1.774952351	0.989541194	1.488399584	0.652325186	1.902107526	1.196948189	1.515127233	1.205970807	1.704748092	0.500775288
ENSG00000231806.2	0.207014169	0.231111721	0.751416089	0	0.667829373	0.223143551	1.822935087	0.620576488	1.566530411	0	1.01523068
ENSG00000101000.4	4.632590782	3.70105503	2.498973907	4.614129927	3.649358696	4.752037262	3.24998682	0.90825856	1.690095815	5.023683133	3.461978854
ENSG00000143554.12	3.81815179	2.742773637	2.866192902	3.534562094	1.064710737	2.430098413	2.343727036	1.420695788	0.405465108	3.740760076	0.779324877
ENSG00000147144.11	2.554899022	3.110845081	1.773255998	2.346601978	0.029558802	2.663052835	0.924258902	1.924248652	0.802001585	1.574846468	0.09531018
ENSG00000171791.11	0.530628251	0.09531018	1.238374231	0.542324291	1.172482137	0.223143551	1.486139696	0.97455964	0.31481074	0.31481074	1.244154594
ENSG00000176383.8	1.393766376	1.316408234	1.134622726	0.896088025	0.444685821	1.043804052	0.609765572	0.636576829	0.765467842	1.300191662	0.530628251
ENSG00000123353.8	4.680555913	3.947969132	3.237108593	4.248923722	3.87036733	5.044843465	3.945070859	3.145013976	3.589611452	4.526018748	3.788498519
ENSG00000275719.1	0	0.19062036	0.31481074	0.21511138	0.963174318	0	0.955511445	0.488580015	0.75612198	0.488580015	1.178654996
ENSG00000088387.16	3.129826008	3.147164977	2.172476408	3.842672927	2.616665639	3.80376942	2.526528324	3.253856794	2.578700529	3.589335324	3.016024977
